Tarih,Ülke,Onaylananlar,Ölenler,İyileşenler
44016,Switzerland,22253,821,8704
44047,Switzerland,23280,895,9800
44078,Switzerland,24051,948,10600
44108,Switzerland,24551,1002,11100
44139,Switzerland,25107,1036,12100
44169,Switzerland,25415,1106,12700
4/13/20,Switzerland,25688,1138,13700
4/14/20,Switzerland,25936,1174,13700
4/15/20,Switzerland,26336,1239,15400
4/16/20,Switzerland,26732,1281,15900
4/17/20,Switzerland,27078,1327,16400
4/18/20,Switzerland,27404,1368,17100
4/19/20,Switzerland,27740,1393,17800
4/20/20,Switzerland,27944,1429,18600
4/21/20,Switzerland,28063,1478,19400
4/22/20,Switzerland,28268,1509,19900
4/23/20,Switzerland,28496,1549,20600
4/24/20,Switzerland,28677,1589,21000
4/25/20,Switzerland,28894,1599,21300
4/26/20,Switzerland,29061,1610,21800
4/27/20,Switzerland,29164,1665,22200
1/22/20,Taiwan*,1,0,0
1/23/20,Taiwan*,1,0,0
1/24/20,Taiwan*,3,0,0
1/25/20,Taiwan*,3,0,0
1/26/20,Taiwan*,4,0,0
1/27/20,Taiwan*,5,0,0
1/28/20,Taiwan*,8,0,0
1/29/20,Taiwan*,8,0,0
1/30/20,Taiwan*,9,0,0
1/31/20,Taiwan*,10,0,0
43832,Taiwan*,10,0,0
43863,Taiwan*,10,0,0
43892,Taiwan*,10,0,0
43923,Taiwan*,11,0,0
43953,Taiwan*,11,0,0
43984,Taiwan*,16,0,1
44014,Taiwan*,16,0,1
44045,Taiwan*,17,0,1
44076,Taiwan*,18,0,1
44106,Taiwan*,18,0,1
44137,Taiwan*,18,0,1
44167,Taiwan*,18,0,1
2/13/20,Taiwan*,18,0,1
2/14/20,Taiwan*,18,0,2
2/15/20,Taiwan*,18,0,2
2/16/20,Taiwan*,20,1,2
2/17/20,Taiwan*,22,1,2
2/18/20,Taiwan*,22,1,2
2/19/20,Taiwan*,23,1,2
2/20/20,Taiwan*,24,1,2
2/21/20,Taiwan*,26,1,2
2/22/20,Taiwan*,26,1,2
2/23/20,Taiwan*,28,1,2
2/24/20,Taiwan*,30,1,5
2/25/20,Taiwan*,31,1,5
2/26/20,Taiwan*,32,1,5
2/27/20,Taiwan*,32,1,5
2/28/20,Taiwan*,34,1,6
2/29/20,Taiwan*,39,1,9
43833,Taiwan*,40,1,9
43864,Taiwan*,41,1,12
43893,Taiwan*,42,1,12
43924,Taiwan*,42,1,12
43954,Taiwan*,44,1,12
43985,Taiwan*,45,1,12
44015,Taiwan*,45,1,12
44046,Taiwan*,45,1,13
44077,Taiwan*,45,1,15
44107,Taiwan*,47,1,17
44138,Taiwan*,48,1,17
44168,Taiwan*,49,1,20
3/13/20,Taiwan*,50,1,20
3/14/20,Taiwan*,53,1,20
3/15/20,Taiwan*,59,1,20
3/16/20,Taiwan*,67,1,20
3/17/20,Taiwan*,77,1,22
3/18/20,Taiwan*,100,1,22
3/19/20,Taiwan*,108,1,26
3/20/20,Taiwan*,135,2,26
3/21/20,Taiwan*,153,2,28
3/22/20,Taiwan*,169,2,28
3/23/20,Taiwan*,195,2,28
3/24/20,Taiwan*,215,2,29
3/25/20,Taiwan*,235,2,29
3/26/20,Taiwan*,252,2,29
3/27/20,Taiwan*,267,2,29
3/28/20,Taiwan*,283,2,30
3/29/20,Taiwan*,298,2,30
3/30/20,Taiwan*,306,5,39
3/31/20,Taiwan*,322,5,39
43834,Taiwan*,329,5,39
43865,Taiwan*,339,5,45
43894,Taiwan*,348,5,50
43925,Taiwan*,355,5,50
43955,Taiwan*,363,5,50
43986,Taiwan*,373,5,57
44016,Taiwan*,376,5,57
44047,Taiwan*,379,5,61
44078,Taiwan*,380,5,67
44108,Taiwan*,382,6,91
44139,Taiwan*,385,6,99
44169,Taiwan*,388,6,109
4/13/20,Taiwan*,393,6,109
4/14/20,Taiwan*,393,6,124
4/15/20,Taiwan*,395,6,124
4/16/20,Taiwan*,395,6,155
4/17/20,Taiwan*,395,6,166
4/18/20,Taiwan*,398,6,178
4/19/20,Taiwan*,420,6,189
4/20/20,Taiwan*,422,6,203
4/21/20,Taiwan*,425,6,217
4/22/20,Taiwan*,426,6,236
4/23/20,Taiwan*,427,6,253
4/24/20,Taiwan*,428,6,264
4/25/20,Taiwan*,429,6,275
4/26/20,Taiwan*,429,6,281
4/27/20,Taiwan*,429,6,290
1/22/20,Tanzania,0,0,0
1/23/20,Tanzania,0,0,0
1/24/20,Tanzania,0,0,0
1/25/20,Tanzania,0,0,0
1/26/20,Tanzania,0,0,0
1/27/20,Tanzania,0,0,0
1/28/20,Tanzania,0,0,0
1/29/20,Tanzania,0,0,0
1/30/20,Tanzania,0,0,0
1/31/20,Tanzania,0,0,0
43832,Tanzania,0,0,0
43863,Tanzania,0,0,0
43892,Tanzania,0,0,0
43923,Tanzania,0,0,0
43953,Tanzania,0,0,0
43984,Tanzania,0,0,0
44014,Tanzania,0,0,0
44045,Tanzania,0,0,0
44076,Tanzania,0,0,0
44106,Tanzania,0,0,0
44137,Tanzania,0,0,0
44167,Tanzania,0,0,0
2/13/20,Tanzania,0,0,0
2/14/20,Tanzania,0,0,0
2/15/20,Tanzania,0,0,0
2/16/20,Tanzania,0,0,0
2/17/20,Tanzania,0,0,0
2/18/20,Tanzania,0,0,0
2/19/20,Tanzania,0,0,0
2/20/20,Tanzania,0,0,0
2/21/20,Tanzania,0,0,0
2/22/20,Tanzania,0,0,0
2/23/20,Tanzania,0,0,0
2/24/20,Tanzania,0,0,0
2/25/20,Tanzania,0,0,0
2/26/20,Tanzania,0,0,0
2/27/20,Tanzania,0,0,0
2/28/20,Tanzania,0,0,0
2/29/20,Tanzania,0,0,0
43833,Tanzania,0,0,0
43864,Tanzania,0,0,0
43893,Tanzania,0,0,0
43924,Tanzania,0,0,0
43954,Tanzania,0,0,0
43985,Tanzania,0,0,0
44015,Tanzania,0,0,0
44046,Tanzania,0,0,0
44077,Tanzania,0,0,0
44107,Tanzania,0,0,0
44138,Tanzania,0,0,0
44168,Tanzania,0,0,0
3/13/20,Tanzania,0,0,0
3/14/20,Tanzania,0,0,0
3/15/20,Tanzania,0,0,0
3/16/20,Tanzania,1,0,0
3/17/20,Tanzania,1,0,0
3/18/20,Tanzania,3,0,0
3/19/20,Tanzania,6,0,0
3/20/20,Tanzania,6,0,0
3/21/20,Tanzania,6,0,0
3/22/20,Tanzania,12,0,0
3/23/20,Tanzania,12,0,0
3/24/20,Tanzania,12,0,0
3/25/20,Tanzania,12,0,0
3/26/20,Tanzania,13,0,0
3/27/20,Tanzania,13,0,1
3/28/20,Tanzania,14,0,1
3/29/20,Tanzania,14,0,1
3/30/20,Tanzania,19,0,1
3/31/20,Tanzania,19,1,1
43834,Tanzania,20,1,1
43865,Tanzania,20,1,2
43894,Tanzania,20,1,3
43925,Tanzania,20,1,3
43955,Tanzania,22,1,3
43986,Tanzania,24,1,3
44016,Tanzania,24,1,5
44047,Tanzania,25,1,5
44078,Tanzania,25,1,5
44108,Tanzania,32,3,5
44139,Tanzania,32,3,5
44169,Tanzania,32,3,5
4/13/20,Tanzania,49,3,7
4/14/20,Tanzania,53,3,7
4/15/20,Tanzania,88,4,11
4/16/20,Tanzania,94,4,11
4/17/20,Tanzania,147,5,11
4/18/20,Tanzania,147,5,11
4/19/20,Tanzania,170,7,11
4/20/20,Tanzania,254,10,11
4/21/20,Tanzania,254,10,11
4/22/20,Tanzania,284,10,11
4/23/20,Tanzania,284,10,11
4/24/20,Tanzania,299,10,48
4/25/20,Tanzania,299,10,48
4/26/20,Tanzania,299,10,48
4/27/20,Tanzania,299,10,48
1/22/20,Thailand,2,0,0
1/23/20,Thailand,3,0,0
1/24/20,Thailand,5,0,0
1/25/20,Thailand,7,0,0
1/26/20,Thailand,8,0,2
1/27/20,Thailand,8,0,2
1/28/20,Thailand,14,0,5
1/29/20,Thailand,14,0,5
1/30/20,Thailand,14,0,5
1/31/20,Thailand,19,0,5
43832,Thailand,19,0,5
43863,Thailand,19,0,5
43892,Thailand,19,0,5
43923,Thailand,25,0,5
43953,Thailand,25,0,5
43984,Thailand,25,0,5
44014,Thailand,25,0,5
44045,Thailand,32,0,10
44076,Thailand,32,0,10
44106,Thailand,32,0,10
44137,Thailand,33,0,10
44167,Thailand,33,0,10
2/13/20,Thailand,33,0,12
2/14/20,Thailand,33,0,12
2/15/20,Thailand,33,0,12
2/16/20,Thailand,34,0,14
2/17/20,Thailand,35,0,15
2/18/20,Thailand,35,0,15
2/19/20,Thailand,35,0,15
2/20/20,Thailand,35,0,15
2/21/20,Thailand,35,0,17
2/22/20,Thailand,35,0,17
2/23/20,Thailand,35,0,21
2/24/20,Thailand,35,0,21
2/25/20,Thailand,37,0,22
2/26/20,Thailand,40,0,22
2/27/20,Thailand,40,0,22
2/28/20,Thailand,41,0,28
2/29/20,Thailand,42,0,28
43833,Thailand,42,1,28
43864,Thailand,43,1,31
43893,Thailand,43,1,31
43924,Thailand,43,1,31
43954,Thailand,47,1,31
43985,Thailand,48,1,31
44015,Thailand,50,1,31
44046,Thailand,50,1,31
44077,Thailand,50,1,31
44107,Thailand,53,1,33
44138,Thailand,59,1,34
44168,Thailand,70,1,34
3/13/20,Thailand,75,1,35
3/14/20,Thailand,82,1,35
3/15/20,Thailand,114,1,35
3/16/20,Thailand,147,1,35
3/17/20,Thailand,177,1,41
3/18/20,Thailand,212,1,42
3/19/20,Thailand,272,1,42
3/20/20,Thailand,322,1,42
3/21/20,Thailand,411,1,42
3/22/20,Thailand,599,1,44
3/23/20,Thailand,721,1,44
3/24/20,Thailand,827,4,52
3/25/20,Thailand,934,4,70
3/26/20,Thailand,1045,4,88
3/27/20,Thailand,1136,5,97
3/28/20,Thailand,1245,6,97
3/29/20,Thailand,1388,7,97
3/30/20,Thailand,1524,9,229
3/31/20,Thailand,1651,10,342
43834,Thailand,1771,12,505
43865,Thailand,1875,15,505
43894,Thailand,1978,19,612
43925,Thailand,2067,20,674
43955,Thailand,2169,23,793
43986,Thailand,2220,26,793
44016,Thailand,2258,27,888
44047,Thailand,2369,30,888
44078,Thailand,2423,32,940
44108,Thailand,2473,33,1013
44139,Thailand,2518,35,1135
44169,Thailand,2551,38,1218
4/13/20,Thailand,2579,40,1288
4/14/20,Thailand,2613,41,1405
4/15/20,Thailand,2643,43,1497
4/16/20,Thailand,2672,46,1593
4/17/20,Thailand,2700,47,1689
4/18/20,Thailand,2733,47,1787
4/19/20,Thailand,2765,47,1928
4/20/20,Thailand,2792,47,1999
4/21/20,Thailand,2811,48,2108
4/22/20,Thailand,2826,49,2352
4/23/20,Thailand,2839,50,2430
4/24/20,Thailand,2907,51,2547
4/25/20,Thailand,2907,51,2547
4/26/20,Thailand,2922,51,2594
4/27/20,Thailand,2931,52,2609
1/22/20,Togo,0,0,0
1/23/20,Togo,0,0,0
1/24/20,Togo,0,0,0
1/25/20,Togo,0,0,0
1/26/20,Togo,0,0,0
1/27/20,Togo,0,0,0
1/28/20,Togo,0,0,0
1/29/20,Togo,0,0,0
1/30/20,Togo,0,0,0
1/31/20,Togo,0,0,0
43832,Togo,0,0,0
43863,Togo,0,0,0
43892,Togo,0,0,0
43923,Togo,0,0,0
43953,Togo,0,0,0
43984,Togo,0,0,0
44014,Togo,0,0,0
44045,Togo,0,0,0
44076,Togo,0,0,0
44106,Togo,0,0,0
44137,Togo,0,0,0
44167,Togo,0,0,0
2/13/20,Togo,0,0,0
2/14/20,Togo,0,0,0
2/15/20,Togo,0,0,0
2/16/20,Togo,0,0,0
2/17/20,Togo,0,0,0
2/18/20,Togo,0,0,0
2/19/20,Togo,0,0,0
2/20/20,Togo,0,0,0
2/21/20,Togo,0,0,0
2/22/20,Togo,0,0,0
2/23/20,Togo,0,0,0
2/24/20,Togo,0,0,0
2/25/20,Togo,0,0,0
2/26/20,Togo,0,0,0
2/27/20,Togo,0,0,0
2/28/20,Togo,0,0,0
2/29/20,Togo,0,0,0
43833,Togo,0,0,0
43864,Togo,0,0,0
43893,Togo,0,0,0
43924,Togo,0,0,0
43954,Togo,0,0,0
43985,Togo,1,0,0
44015,Togo,1,0,0
44046,Togo,1,0,0
44077,Togo,1,0,0
44107,Togo,1,0,0
44138,Togo,1,0,0
44168,Togo,1,0,0
3/13/20,Togo,1,0,0
3/14/20,Togo,1,0,0
3/15/20,Togo,1,0,0
3/16/20,Togo,1,0,0
3/17/20,Togo,1,0,0
3/18/20,Togo,1,0,0
3/19/20,Togo,1,0,0
3/20/20,Togo,9,0,1
3/21/20,Togo,16,0,1
3/22/20,Togo,16,0,1
3/23/20,Togo,18,0,1
3/24/20,Togo,20,0,1
3/25/20,Togo,23,0,1
3/26/20,Togo,23,0,1
3/27/20,Togo,25,1,1
3/28/20,Togo,25,1,1
3/29/20,Togo,25,1,1
3/30/20,Togo,30,1,1
3/31/20,Togo,34,1,10
43834,Togo,36,2,10
43865,Togo,39,2,17
43894,Togo,40,3,17
43925,Togo,41,3,17
43955,Togo,44,3,20
43986,Togo,58,3,23
44016,Togo,65,3,23
44047,Togo,70,3,23
44078,Togo,73,3,24
44108,Togo,76,3,25
44139,Togo,76,3,25
44169,Togo,76,3,29
4/13/20,Togo,77,3,29
4/14/20,Togo,77,3,32
4/15/20,Togo,81,3,35
4/16/20,Togo,81,5,45
4/17/20,Togo,83,5,48
4/18/20,Togo,84,5,49
4/19/20,Togo,84,5,52
4/20/20,Togo,84,6,53
4/21/20,Togo,86,6,56
4/22/20,Togo,88,6,56
4/23/20,Togo,88,6,59
4/24/20,Togo,90,6,59
4/25/20,Togo,96,6,62
4/26/20,Togo,98,6,62
4/27/20,Togo,98,6,62
1/22/20,Trinidad and Tobago,0,0,0
1/23/20,Trinidad and Tobago,0,0,0
1/24/20,Trinidad and Tobago,0,0,0
1/25/20,Trinidad and Tobago,0,0,0
1/26/20,Trinidad and Tobago,0,0,0
1/27/20,Trinidad and Tobago,0,0,0
1/28/20,Trinidad and Tobago,0,0,0
1/29/20,Trinidad and Tobago,0,0,0
1/30/20,Trinidad and Tobago,0,0,0
1/31/20,Trinidad and Tobago,0,0,0
43832,Trinidad and Tobago,0,0,0
43863,Trinidad and Tobago,0,0,0
43892,Trinidad and Tobago,0,0,0
43923,Trinidad and Tobago,0,0,0
43953,Trinidad and Tobago,0,0,0
43984,Trinidad and Tobago,0,0,0
44014,Trinidad and Tobago,0,0,0
44045,Trinidad and Tobago,0,0,0
44076,Trinidad and Tobago,0,0,0
44106,Trinidad and Tobago,0,0,0
44137,Trinidad and Tobago,0,0,0
44167,Trinidad and Tobago,0,0,0
2/13/20,Trinidad and Tobago,0,0,0
2/14/20,Trinidad and Tobago,0,0,0
2/15/20,Trinidad and Tobago,0,0,0
2/16/20,Trinidad and Tobago,0,0,0
2/17/20,Trinidad and Tobago,0,0,0
2/18/20,Trinidad and Tobago,0,0,0
2/19/20,Trinidad and Tobago,0,0,0
2/20/20,Trinidad and Tobago,0,0,0
2/21/20,Trinidad and Tobago,0,0,0
2/22/20,Trinidad and Tobago,0,0,0
2/23/20,Trinidad and Tobago,0,0,0
2/24/20,Trinidad and Tobago,0,0,0
2/25/20,Trinidad and Tobago,0,0,0
2/26/20,Trinidad and Tobago,0,0,0
2/27/20,Trinidad and Tobago,0,0,0
2/28/20,Trinidad and Tobago,0,0,0
2/29/20,Trinidad and Tobago,0,0,0
43833,Trinidad and Tobago,0,0,0
43864,Trinidad and Tobago,0,0,0
43893,Trinidad and Tobago,0,0,0
43924,Trinidad and Tobago,0,0,0
43954,Trinidad and Tobago,0,0,0
43985,Trinidad and Tobago,0,0,0
44015,Trinidad and Tobago,0,0,0
44046,Trinidad and Tobago,0,0,0
44077,Trinidad and Tobago,0,0,0
44107,Trinidad and Tobago,0,0,0
44138,Trinidad and Tobago,0,0,0
44168,Trinidad and Tobago,0,0,0
3/13/20,Trinidad and Tobago,0,0,0
3/14/20,Trinidad and Tobago,2,0,0
3/15/20,Trinidad and Tobago,2,0,0
3/16/20,Trinidad and Tobago,4,0,0
3/17/20,Trinidad and Tobago,5,0,0
3/18/20,Trinidad and Tobago,7,0,0
3/19/20,Trinidad and Tobago,9,0,0
3/20/20,Trinidad and Tobago,9,0,0
3/21/20,Trinidad and Tobago,49,0,1
3/22/20,Trinidad and Tobago,50,0,1
3/23/20,Trinidad and Tobago,51,0,1
3/24/20,Trinidad and Tobago,57,0,0
3/25/20,Trinidad and Tobago,60,1,0
3/26/20,Trinidad and Tobago,65,1,0
3/27/20,Trinidad and Tobago,66,2,1
3/28/20,Trinidad and Tobago,74,3,1
3/29/20,Trinidad and Tobago,78,3,1
3/30/20,Trinidad and Tobago,82,3,1
3/31/20,Trinidad and Tobago,87,3,1
43834,Trinidad and Tobago,90,5,1
43865,Trinidad and Tobago,94,5,1
43894,Trinidad and Tobago,98,6,1
43925,Trinidad and Tobago,103,6,1
43955,Trinidad and Tobago,104,7,1
43986,Trinidad and Tobago,105,8,1
44016,Trinidad and Tobago,107,8,1
44047,Trinidad and Tobago,107,8,1
44078,Trinidad and Tobago,109,8,1
44108,Trinidad and Tobago,109,8,1
44139,Trinidad and Tobago,112,8,12
44169,Trinidad and Tobago,113,8,16
4/13/20,Trinidad and Tobago,113,8,16
4/14/20,Trinidad and Tobago,113,8,17
4/15/20,Trinidad and Tobago,114,8,19
4/16/20,Trinidad and Tobago,114,8,20
4/17/20,Trinidad and Tobago,114,8,20
4/18/20,Trinidad and Tobago,114,8,21
4/19/20,Trinidad and Tobago,114,8,21
4/20/20,Trinidad and Tobago,114,8,22
4/21/20,Trinidad and Tobago,115,8,28
4/22/20,Trinidad and Tobago,115,8,37
4/23/20,Trinidad and Tobago,115,8,48
4/24/20,Trinidad and Tobago,115,8,48
4/25/20,Trinidad and Tobago,115,8,53
4/26/20,Trinidad and Tobago,115,8,54
4/27/20,Trinidad and Tobago,116,8,59
1/22/20,Tunisia,0,0,0
1/23/20,Tunisia,0,0,0
1/24/20,Tunisia,0,0,0
1/25/20,Tunisia,0,0,0
1/26/20,Tunisia,0,0,0
1/27/20,Tunisia,0,0,0
1/28/20,Tunisia,0,0,0
1/29/20,Tunisia,0,0,0
1/30/20,Tunisia,0,0,0
1/31/20,Tunisia,0,0,0
43832,Tunisia,0,0,0
43863,Tunisia,0,0,0
43892,Tunisia,0,0,0
43923,Tunisia,0,0,0
43953,Tunisia,0,0,0
43984,Tunisia,0,0,0
44014,Tunisia,0,0,0
44045,Tunisia,0,0,0
44076,Tunisia,0,0,0
44106,Tunisia,0,0,0
44137,Tunisia,0,0,0
44167,Tunisia,0,0,0
2/13/20,Tunisia,0,0,0
2/14/20,Tunisia,0,0,0
2/15/20,Tunisia,0,0,0
2/16/20,Tunisia,0,0,0
2/17/20,Tunisia,0,0,0
2/18/20,Tunisia,0,0,0
2/19/20,Tunisia,0,0,0
2/20/20,Tunisia,0,0,0
2/21/20,Tunisia,0,0,0
2/22/20,Tunisia,0,0,0
2/23/20,Tunisia,0,0,0
2/24/20,Tunisia,0,0,0
2/25/20,Tunisia,0,0,0
2/26/20,Tunisia,0,0,0
2/27/20,Tunisia,0,0,0
2/28/20,Tunisia,0,0,0
2/29/20,Tunisia,0,0,0
43833,Tunisia,0,0,0
43864,Tunisia,0,0,0
43893,Tunisia,0,0,0
43924,Tunisia,1,0,0
43954,Tunisia,1,0,0
43985,Tunisia,1,0,0
44015,Tunisia,1,0,0
44046,Tunisia,2,0,0
44077,Tunisia,2,0,0
44107,Tunisia,5,0,0
44138,Tunisia,7,0,0
44168,Tunisia,7,0,0
3/13/20,Tunisia,16,0,0
3/14/20,Tunisia,18,0,0
3/15/20,Tunisia,18,0,0
3/16/20,Tunisia,20,0,0
3/17/20,Tunisia,24,0,0
3/18/20,Tunisia,29,0,0
3/19/20,Tunisia,39,1,0
3/20/20,Tunisia,54,1,0
3/21/20,Tunisia,60,1,0
3/22/20,Tunisia,75,3,1
3/23/20,Tunisia,89,3,1
3/24/20,Tunisia,114,4,1
3/25/20,Tunisia,173,5,2
3/26/20,Tunisia,197,6,2
3/27/20,Tunisia,227,6,2
3/28/20,Tunisia,278,8,2
3/29/20,Tunisia,312,8,2
3/30/20,Tunisia,312,8,3
3/31/20,Tunisia,394,10,3
43834,Tunisia,423,12,5
43865,Tunisia,455,14,5
43894,Tunisia,495,18,5
43925,Tunisia,553,18,5
43955,Tunisia,574,22,5
43986,Tunisia,596,22,5
44016,Tunisia,623,23,25
44047,Tunisia,628,24,25
44078,Tunisia,643,25,25
44108,Tunisia,671,25,25
44139,Tunisia,685,28,43
44169,Tunisia,707,31,43
4/13/20,Tunisia,726,34,43
4/14/20,Tunisia,747,34,43
4/15/20,Tunisia,780,35,43
4/16/20,Tunisia,822,37,43
4/17/20,Tunisia,864,37,43
4/18/20,Tunisia,864,37,43
4/19/20,Tunisia,879,38,43
4/20/20,Tunisia,884,38,148
4/21/20,Tunisia,884,38,148
4/22/20,Tunisia,909,38,190
4/23/20,Tunisia,918,38,190
4/24/20,Tunisia,922,38,194
4/25/20,Tunisia,939,38,207
4/26/20,Tunisia,949,38,216
4/27/20,Tunisia,967,39,279
1/22/20,Turkey,0,0,0
1/23/20,Turkey,0,0,0
1/24/20,Turkey,0,0,0
1/25/20,Turkey,0,0,0
1/26/20,Turkey,0,0,0
1/27/20,Turkey,0,0,0
1/28/20,Turkey,0,0,0
1/29/20,Turkey,0,0,0
1/30/20,Turkey,0,0,0
1/31/20,Turkey,0,0,0
43832,Turkey,0,0,0
43863,Turkey,0,0,0
43892,Turkey,0,0,0
43923,Turkey,0,0,0
43953,Turkey,0,0,0
43984,Turkey,0,0,0
44014,Turkey,0,0,0
44045,Turkey,0,0,0
44076,Turkey,0,0,0
44106,Turkey,0,0,0
44137,Turkey,0,0,0
44167,Turkey,0,0,0
2/13/20,Turkey,0,0,0
2/14/20,Turkey,0,0,0
2/15/20,Turkey,0,0,0
2/16/20,Turkey,0,0,0
2/17/20,Turkey,0,0,0
2/18/20,Turkey,0,0,0
2/19/20,Turkey,0,0,0
2/20/20,Turkey,0,0,0
2/21/20,Turkey,0,0,0
2/22/20,Turkey,0,0,0
2/23/20,Turkey,0,0,0
2/24/20,Turkey,0,0,0
2/25/20,Turkey,0,0,0
2/26/20,Turkey,0,0,0
2/27/20,Turkey,0,0,0
2/28/20,Turkey,0,0,0
2/29/20,Turkey,0,0,0
43833,Turkey,0,0,0
43864,Turkey,0,0,0
43893,Turkey,0,0,0
43924,Turkey,0,0,0
43954,Turkey,0,0,0
43985,Turkey,0,0,0
44015,Turkey,0,0,0
44046,Turkey,0,0,0
44077,Turkey,0,0,0
44107,Turkey,0,0,0
44138,Turkey,1,0,0
44168,Turkey,1,0,0
3/13/20,Turkey,5,0,0
3/14/20,Turkey,5,0,0
3/15/20,Turkey,6,0,0
3/16/20,Turkey,18,0,0
3/17/20,Turkey,47,1,0
3/18/20,Turkey,98,1,0
3/19/20,Turkey,192,3,0
3/20/20,Turkey,359,4,0
3/21/20,Turkey,670,9,0
3/22/20,Turkey,1236,30,0
3/23/20,Turkey,1529,37,0
3/24/20,Turkey,1872,44,0
3/25/20,Turkey,2433,59,26
3/26/20,Turkey,3629,75,26
3/27/20,Turkey,5698,92,42
3/28/20,Turkey,7402,108,70
3/29/20,Turkey,9217,131,105
3/30/20,Turkey,10827,168,162
3/31/20,Turkey,13531,214,243
43834,Turkey,15679,277,333
43865,Turkey,18135,356,415
43894,Turkey,20921,425,484
43925,Turkey,23934,501,786
43955,Turkey,27069,574,1042
43986,Turkey,30217,649,1326
44016,Turkey,34109,725,1582
44047,Turkey,38226,812,1846
44078,Turkey,42282,908,2142
44108,Turkey,47029,1006,2423
44139,Turkey,52167,1101,2965
44169,Turkey,56956,1198,3446
4/13/20,Turkey,61049,1296,3957
4/14/20,Turkey,65111,1403,4799
4/15/20,Turkey,69392,1518,5674
4/16/20,Turkey,74193,1643,7089
4/17/20,Turkey,78546,1769,8631
4/18/20,Turkey,82329,1890,10453
4/19/20,Turkey,86306,2017,11976
4/20/20,Turkey,90980,2140,13430
4/21/20,Turkey,95591,2259,14918
4/22/20,Turkey,98674,2376,16477
4/23/20,Turkey,101790,2491,18491
4/24/20,Turkey,104912,2600,21737
4/25/20,Turkey,107773,2706,25582
4/26/20,Turkey,110130,2805,29140
4/27/20,Turkey,112261,2900,33791
1/22/20,Uganda,0,0,0
1/23/20,Uganda,0,0,0
1/24/20,Uganda,0,0,0
1/25/20,Uganda,0,0,0
1/26/20,Uganda,0,0,0
1/27/20,Uganda,0,0,0
1/28/20,Uganda,0,0,0
1/29/20,Uganda,0,0,0
1/30/20,Uganda,0,0,0
1/31/20,Uganda,0,0,0
43832,Uganda,0,0,0
43863,Uganda,0,0,0
43892,Uganda,0,0,0
43923,Uganda,0,0,0
43953,Uganda,0,0,0
43984,Uganda,0,0,0
44014,Uganda,0,0,0
44045,Uganda,0,0,0
44076,Uganda,0,0,0
44106,Uganda,0,0,0
44137,Uganda,0,0,0
44167,Uganda,0,0,0
2/13/20,Uganda,0,0,0
2/14/20,Uganda,0,0,0
2/15/20,Uganda,0,0,0
2/16/20,Uganda,0,0,0
2/17/20,Uganda,0,0,0
2/18/20,Uganda,0,0,0
2/19/20,Uganda,0,0,0
2/20/20,Uganda,0,0,0
2/21/20,Uganda,0,0,0
2/22/20,Uganda,0,0,0
2/23/20,Uganda,0,0,0
2/24/20,Uganda,0,0,0
2/25/20,Uganda,0,0,0
2/26/20,Uganda,0,0,0
2/27/20,Uganda,0,0,0
2/28/20,Uganda,0,0,0
2/29/20,Uganda,0,0,0
43833,Uganda,0,0,0
43864,Uganda,0,0,0
43893,Uganda,0,0,0
43924,Uganda,0,0,0
43954,Uganda,0,0,0
43985,Uganda,0,0,0
44015,Uganda,0,0,0
44046,Uganda,0,0,0
44077,Uganda,0,0,0
44107,Uganda,0,0,0
44138,Uganda,0,0,0
44168,Uganda,0,0,0
3/13/20,Uganda,0,0,0
3/14/20,Uganda,0,0,0
3/15/20,Uganda,0,0,0
3/16/20,Uganda,0,0,0
3/17/20,Uganda,0,0,0
3/18/20,Uganda,0,0,0
3/19/20,Uganda,0,0,0
3/20/20,Uganda,0,0,0
3/21/20,Uganda,1,0,0
3/22/20,Uganda,1,0,0
3/23/20,Uganda,9,0,0
3/24/20,Uganda,9,0,0
3/25/20,Uganda,14,0,0
3/26/20,Uganda,14,0,0
3/27/20,Uganda,23,0,0
3/28/20,Uganda,30,0,0
3/29/20,Uganda,33,0,0
3/30/20,Uganda,33,0,0
3/31/20,Uganda,44,0,0
43834,Uganda,44,0,0
43865,Uganda,45,0,0
43894,Uganda,48,0,0
43925,Uganda,48,0,0
43955,Uganda,52,0,0
43986,Uganda,52,0,0
44016,Uganda,52,0,0
44047,Uganda,53,0,0
44078,Uganda,53,0,0
44108,Uganda,53,0,0
44139,Uganda,53,0,4
44169,Uganda,54,0,4
4/13/20,Uganda,54,0,7
4/14/20,Uganda,55,0,8
4/15/20,Uganda,55,0,12
4/16/20,Uganda,55,0,20
4/17/20,Uganda,56,0,20
4/18/20,Uganda,55,0,22
4/19/20,Uganda,55,0,28
4/20/20,Uganda,56,0,38
4/21/20,Uganda,61,0,38
4/22/20,Uganda,63,0,45
4/23/20,Uganda,74,0,46
4/24/20,Uganda,75,0,46
4/25/20,Uganda,75,0,46
4/26/20,Uganda,79,0,46
4/27/20,Uganda,79,0,47
1/22/20,Ukraine,0,0,0
1/23/20,Ukraine,0,0,0
1/24/20,Ukraine,0,0,0
1/25/20,Ukraine,0,0,0
1/26/20,Ukraine,0,0,0
1/27/20,Ukraine,0,0,0
1/28/20,Ukraine,0,0,0
1/29/20,Ukraine,0,0,0
1/30/20,Ukraine,0,0,0
1/31/20,Ukraine,0,0,0
43832,Ukraine,0,0,0
43863,Ukraine,0,0,0
